_id,lat_x,long_x,id,nombre_x,codigo_x,redesid_x,_id_x,lat_y,long_y,id_x,nombre_y,codigo_y,redesid_y,_id_y,city,date,estacionesid,fecha,hora,id_y,parametro,estado,validoorig,valororig,pronostico
5cccf5bee2705c19328205a4,20.00666667,-99.21888889,83,Primaria Revolucion,ATO,52,5cccf5bee2705c19328205a4,20.00666667,-99.21888889,83,Primaria Revolucion,ATO,52,5ccced33e2705c19327b96c1,Atotonilco,2018-01-30T00:00:00.000Z,83,1/30/18,0,83NO218013000,NO2,Hidalgo,1,0.00700474,0.005096505
5cccf5bee2705c19328205a6,20.37511111,-99.65444444,85,Hospital,HUI,54,5cccf5bee2705c19328205a6,20.37511111,-99.65444444,85,Hospital,HUI,54,5ccced42e2705c19327d21ed,Huichapan,2018-01-30T00:00:00.000Z,85,1/30/18,0,85NO218013000,NO2,Hidalgo,1,-4.90E-05,0.004447861
5cccf5bee2705c19328205a7,20.50555556,-99.58027778,87,Primaria Melchor Ocampo,TPJ,56,5cccf5bee2705c19328205a7,20.50555556,-99.58027778,87,Primaria Melchor Ocampo,TPJ,56,5ccced4ae2705c19327dfcb4,Tepeji,2018-01-30T00:00:00.000Z,87,1/30/18,0,87NO218013000,NO2,Hidalgo,1,0.004465404,0.004534387
5cccf5bee2705c19328205a8,20.05377778,-99.34005556,90,Centro de Salud,CSA,58,5cccf5bee2705c19328205a8,20.05377778,-99.34005556,90,Centro de Salud,CSA,58,5ccced52e2705c19327ed3cd,Tula,2018-01-30T00:00:00.000Z,90,1/30/18,0,90NO218013000,NO2,Hidalgo,1,0.056021194,0.01686059
5cccf5bee2705c19328205a9,20.12055556,-98.74,92,Jardin del Maestro,JDN,59,5cccf5bee2705c19328205a9,20.12055556,-98.74,92,Jardin del Maestro,JDN,59,5ccced59e2705c19327f895b,Pachuca,2018-01-30T00:00:00.000Z,92,1/30/18,0,92NO218013000,NO2,Hidalgo,1,0.000277222,0.015178711
5cccf5bee2705c19328205aa,20.07722222,-98.77797222,93,Museo del Rehilete,REH,59,5cccf5bee2705c19328205aa,20.07722222,-98.77797222,93,Museo del Rehilete,REH,59,5ccced60e2705c1932805c2f,Pachuca,2018-01-30T00:00:00.000Z,93,1/30/18,0,93NO218013000,NO2,Hidalgo,1,0.00080769,0.015392878
5cccf5bee2705c19328205ab,19.84058333,-98.98133333,96,Biblioteca,TIZ,60,5cccf5bee2705c19328205ab,19.84058333,-98.98133333,96,Biblioteca,TIZ,60,5ccced68e2705c1932813b38,Tizayuca,2018-01-30T00:00:00.000Z,96,1/30/18,0,96NO218013000,NO2,Hidalgo,1,0.00726905,0.016093789
5cccf5bee2705c19328205ad,20.67376472,-103.3333361,102,Centro ,CEN,63,5cccf5bee2705c19328205ad,20.67376472,-103.3333361,102,Centro ,CEN,63,5ccceacce2705c193234ad79,Guadalajara,2018-01-30T00:00:00.000Z,102,1/30/18,0,102NO218013000,NO2,Jalisco,1,0.0035034,0.002964341
5cccf5bee2705c19328205ae,20.63126806,-103.4164308,103,Las Aguilas,AGU,63,5cccf5bee2705c19328205ae,20.63126806,-103.4164308,103,Las Aguilas,AGU,63,5cccead3e2705c19323566fa,Guadalajara,2018-01-30T00:00:00.000Z,103,1/30/18,0,103NO218013000,NO2,Jalisco,1,0.035496,0.011769035
5cccf5bee2705c19328205af,20.57682389,-103.3265286,104,Las Pintas,PIN,63,5cccf5bee2705c19328205af,20.57682389,-103.3265286,104,Las Pintas,PIN,63,5cccead9e2705c1932360abf,Guadalajara,2018-01-30T00:00:00.000Z,104,1/30/18,0,104NO218013000,NO2,Jalisco,1,0.014208,0.015119112
